movie_id,title,genre,director,year,duration_min,avg_rating,user_id,user_rating
428,Movie 428,Horror,Director 483,2016,157,2.0,831,3.8
429,Movie 429,Thriller,Director 367,1994,91,3.5,753,3.3
430,Movie 430,Sci-Fi,Director 322,1981,147,2.8,562,3.4
431,Movie 431,Sci-Fi,Director 414,2020,130,3.5,780,2.3
432,Movie 432,Thriller,Director 309,1986,92,4.5,837,2.8
433,Movie 433,Action,Director 290,2011,136,1.3,510,1.3
434,Movie 434,Drama,Director 406,1983,134,4.1,73,2.4
435,Movie 435,Comedy,Director 323,1999,161,3.0,812,3.8
436,Movie 436,Action,Director 134,2015,107,3.3,564,4.8
437,Movie 437,Comedy,Director 207,2011,123,3.6,265,4.9
438,Movie 438,Thriller,Director 283,2007,98,4.7,227,3.2
439,Movie 439,Romance,Director 266,1992,125,1.2,193,3.4
440,Movie 440,Comedy,Director 73,1980,82,1.1,374,1.7
441,Movie 441,Drama,Director 481,2014,162,1.7,751,3.8
442,Movie 442,Romance,Director 352,2009,99,4.9,10,1.3
443,Movie 443,Comedy,Director 48,2015,104,3.9,302,2.1
444,Movie 444,Thriller,Director 326,2004,154,3.5,359,3.7
445,Movie 445,Romance,Director 233,1995,135,1.2,740,2.2
446,Movie 446,Thriller,Director 443,1998,160,4.5,954,1.2
447,Movie 447,Comedy,Director 100,1980,140,4.3,805,4.3
448,Movie 448,Thriller,Director 59,1984,134,3.7,52,2.2
449,Movie 449,Drama,Director 258,2001,114,2.4,752,1.3
450,Movie 450,Comedy,Director 413,2003,157,1.3,99,1.3
451,Movie 451,Comedy,Director 452,2022,138,3.3,593,2.0
452,Movie 452,Comedy,Director 65,2024,118,3.9,13,1.7
453,Movie 453,Action,Director 83,2016,136,1.4,390,4.1
454,Movie 454,Action,Director 154,2015,162,3.5,954,2.3
455,Movie 455,Action,Director 473,2015,146,2.1,357,4.2
456,Movie 456,Drama,Director 266,1983,113,4.1,640,1.7
457,Movie 457,Romance,Director 309,2015,120,3.2,816,3.0
458,Movie 458,Thriller,Director 79,1997,101,1.5,928,3.8
459,Movie 459,Sci-Fi,Director 315,1995,106,3.1,11,3.6
460,Movie 460,Comedy,Director 150,2020,100,2.6,81,3.4
461,Movie 461,Thriller,Director 435,1997,120,1.7,261,4.7
462,Movie 462,Comedy,Director 48,2001,110,4.4,6,1.9
463,Movie 463,Drama,Director 405,1981,106,1.0,458,3.0
464,Movie 464,Comedy,Director 379,2000,116,2.2,373,4.5
465,Movie 465,Action,Director 248,2015,145,1.1,481,1.3
466,Movie 466,Sci-Fi,Director 278,2023,133,1.4,222,1.2
467,Movie 467,Horror,Director 356,2018,88,2.2,917,1.9
468,Movie 468,Comedy,Director 98,2018,162,1.2,810,3.5
469,Movie 469,Thriller,Director 414,2008,121,3.4,81,2.0
470,Movie 470,Action,Director 25,2005,115,1.3,923,1.8
471,Movie 471,Horror,Director 493,2000,89,3.8,515,2.8
472,Movie 472,Sci-Fi,Director 284,1996,138,1.2,60,3.5
473,Movie 473,Horror,Director 449,1995,119,1.2,221,2.0
474,Movie 474,Action,Director 369,2010,133,2.2,962,2.2
475,Movie 475,Romance,Director 301,1988,118,4.6,349,3.5
476,Movie 476,Romance,Director 68,2010,86,3.6,561,4.8
477,Movie 477,Horror,Director 7,1993,83,4.1,228,3.7
478,Movie 478,Drama,Director 305,2016,94,1.6,290,4.1
479,Movie 479,Thriller,Director 137,1981,155,4.3,293,2.5
480,Movie 480,Thriller,Director 164,1993,127,1.0,810,2.1
481,Movie 481,Horror,Director 83,2012,85,1.9,193,2.8
482,Movie 482,Comedy,Director 385,2014,152,3.5,956,4.2
483,Movie 483,Comedy,Director 138,2018,114,2.5,474,2.8
484,Movie 484,Thriller,Director 420,1999,151,4.9,257,4.4
485,Movie 485,Thriller,Director 73,1981,150,1.1,955,5.0
486,Movie 486,Romance,Director 237,2020,147,5.0,506,1.3
487,Movie 487,Drama,Director 46,1998,137,3.5,388,1.2
488,Movie 488,Action,Director 106,2016,156,3.2,615,1.6
489,Movie 489,Comedy,Director 416,1997,98,1.2,398,2.5
490,Movie 490,Thriller,Director 288,1995,141,2.1,366,1.5
491,Movie 491,Romance,Director 262,1983,150,4.7,658,4.5
492,Movie 492,Sci-Fi,Director 176,1991,89,2.4,290,1.1
493,Movie 493,Romance,Director 166,2008,104,3.6,769,2.3
494,Movie 494,Comedy,Director 145,1986,123,5.0,309,1.7
495,Movie 495,Comedy,Director 330,1993,178,2.1,278,4.7
496,Movie 496,Romance,Director 370,1991,137,3.3,464,3.7
497,Movie 497,Action,Director 283,2014,104,3.8,189,4.6
498,Movie 498,Horror,Director 54,1984,172,1.7,918,4.9
499,Movie 499,Comedy,Director 178,1996,155,1.6,178,3.0
500,Movie 500,Romance,Director 419,2021,119,2.8,528,1.9
501,Movie 501,Thriller,Director 244,2011,155,2.5,924,1.8
502,Movie 502,Romance,Director 341,1989,149,3.9,988,1.9
503,Movie 503,Drama,Director 127,2022,89,1.3,375,3.8
504,Movie 504,Horror,Director 409,1996,145,4.9,598,1.2
505,Movie 505,Sci-Fi,Director 412,1984,104,1.1,760,1.2
506,Movie 506,Action,Director 367,2024,150,3.4,454,3.4
507,Movie 507,Sci-Fi,Director 271,2021,166,3.3,217,3.6
508,Movie 508,Horror,Director 132,1988,90,1.5,42,3.7
509,Movie 509,Horror,Director 93,2012,115,1.6,194,2.5
510,Movie 510,Horror,Director 379,2015,128,4.2,327,4.2
511,Movie 511,Sci-Fi,Director 73,2015,127,4.6,373,3.1
512,Movie 512,Thriller,Director 411,1997,166,2.1,465,1.4
513,Movie 513,Horror,Director 410,1988,86,2.8,163,4.2
514,Movie 514,Romance,Director 403,2008,170,2.4,276,4.8
515,Movie 515,Sci-Fi,Director 248,1993,156,1.3,364,1.2
516,Movie 516,Horror,Director 348,2004,130,3.7,642,2.6
517,Movie 517,Romance,Director 273,1994,96,4.3,775,3.0
518,Movie 518,Thriller,Director 43,1985,111,2.2,480,1.6
519,Movie 519,Drama,Director 377,2021,105,5.0,689,4.5
520,Movie 520,Thriller,Director 41,2008,101,1.3,979,2.1
521,Movie 521,Horror,Director 170,1994,92,3.6,460,4.1
522,Movie 522,Sci-Fi,Director 434,2008,91,2.8,265,3.7
523,Movie 523,Comedy,Director 212,1983,150,2.8,539,3.4
524,Movie 524,Horror,Director 493,1997,80,2.8,974,1.8
525,Movie 525,Comedy,Director 168,2023,112,2.0,386,1.9
526,Movie 526,Romance,Director 39,2018,93,3.9,85,1.2
527,Movie 527,Drama,Director 369,1995,143,3.9,708,2.0
528,Movie 528,Action,Director 245,1990,122,2.1,316,2.4
529,Movie 529,Thriller,Director 151,1993,137,4.3,243,4.3
530,Movie 530,Drama,Director 111,1982,120,2.3,469,2.5
531,Movie 531,Horror,Director 480,2021,160,3.9,880,4.0
532,Movie 532,Comedy,Director 436,2017,147,1.5,342,2.8
533,Movie 533,Thriller,Director 47,2024,118,1.7,177,4.1
534,Movie 534,Comedy,Director 63,2021,80,2.3,130,4.9
535,Movie 535,Sci-Fi,Director 225,1997,120,3.4,657,2.0
536,Movie 536,Comedy,Director 366,1999,124,3.6,83,4.4
537,Movie 537,Sci-Fi,Director 69,2004,167,2.6,360,3.5
538,Movie 538,Romance,Director 299,2017,177,1.3,88,4.3
539,Movie 539,Thriller,Director 432,1992,177,2.5,532,3.6
540,Movie 540,Thriller,Director 290,1983,167,3.8,742,2.7
541,Movie 541,Action,Director 296,1993,158,3.7,972,1.9
542,Movie 542,Horror,Director 203,2012,160,1.6,985,1.3
543,Movie 543,Sci-Fi,Director 61,2007,92,1.0,638,3.1
544,Movie 544,Action,Director 434,2016,150,4.0,471,5.0
545,Movie 545,Comedy,Director 451,1987,88,1.4,498,4.0
546,Movie 546,Comedy,Director 318,2023,142,1.3,507,2.3
547,Movie 547,Action,Director 314,2013,178,1.0,354,4.3
548,Movie 548,Thriller,Director 161,2023,102,2.7,416,4.1
549,Movie 549,Comedy,Director 331,1984,133,3.0,51,2.1
550,Movie 550,Romance,Director 16,1984,126,3.6,600,1.1
551,Movie 551,Romance,Director 338,2010,118,2.2,682,1.5
552,Movie 552,Action,Director 94,2024,166,3.8,63,4.5
553,Movie 553,Sci-Fi,Director 304,1988,105,1.7,89,4.3
554,Movie 554,Sci-Fi,Director 138,2021,80,4.3,701,2.2
555,Movie 555,Action,Director 338,2011,93,3.3,190,2.1
556,Movie 556,Sci-Fi,Director 38,2012,175,3.3,899,4.2
557,Movie 557,Thriller,Director 127,1982,153,1.8,601,4.8
558,Movie 558,Thriller,Director 275,2009,144,1.3,348,4.1
559,Movie 559,Sci-Fi,Director 164,1991,148,2.9,844,3.4
560,Movie 560,Romance,Director 443,2008,146,3.5,538,2.0
561,Movie 561,Sci-Fi,Director 319,1982,128,1.4,176,3.1
562,Movie 562,Thriller,Director 77,2005,129,4.8,364,1.9
563,Movie 563,Drama,Director 174,2009,137,4.9,776,4.2
564,Movie 564,Horror,Director 387,1988,132,3.2,901,2.5
565,Movie 565,Comedy,Director 458,2005,170,4.8,907,4.3
566,Movie 566,Drama,Director 358,1981,136,1.7,554,2.5
567,Movie 567,Sci-Fi,Director 321,1982,165,1.1,483,4.3
568,Movie 568,Romance,Director 376,1983,97,1.2,987,2.3
569,Movie 569,Action,Director 91,2004,95,3.4,119,2.8
570,Movie 570,Sci-Fi,Director 238,1992,81,1.2,169,3.5
571,Movie 571,Romance,Director 264,2018,92,4.8,620,1.3
572,Movie 572,Horror,Director 179,2023,124,1.6,998,4.8
573,Movie 573,Sci-Fi,Director 494,2014,159,2.2,147,3.3
574,Movie 574,Thriller,Director 490,2002,151,4.3,688,3.0
575,Movie 575,Action,Director 209,1988,122,1.9,437,4.4
576,Movie 576,Romance,Director 73,1981,151,2.0,439,4.5
577,Movie 577,Romance,Director 390,2020,133,3.6,888,3.1
578,Movie 578,Romance,Director 107,2023,153,2.1,189,4.7
579,Movie 579,Horror,Director 345,2010,176,1.9,160,1.3
580,Movie 580,Sci-Fi,Director 295,2023,110,2.0,814,1.5
581,Movie 581,Horror,Director 369,1981,155,3.0,860,3.4
582,Movie 582,Comedy,Director 444,2011,88,4.9,932,2.4
583,Movie 583,Comedy,Director 284,1997,152,4.3,402,2.9
584,Movie 584,Sci-Fi,Director 353,1992,127,2.1,586,2.3
585,Movie 585,Thriller,Director 182,1984,97,2.5,864,2.6
586,Movie 586,Horror,Director 37,2021,173,2.9,18,4.3
587,Movie 587,Action,Director 137,2023,175,4.9,140,3.4
588,Movie 588,Romance,Director 338,1989,166,1.7,115,5.0
589,Movie 589,Romance,Director 56,2022,90,2.4,328,4.1
590,Movie 590,Sci-Fi,Director 187,2004,141,3.9,225,2.1
591,Movie 591,Thriller,Director 341,2013,163,4.9,558,2.1
592,Movie 592,Comedy,Director 258,2016,98,1.6,439,2.3
593,Movie 593,Comedy,Director 445,2009,179,1.9,550,4.4
594,Movie 594,Romance,Director 58,1986,169,1.9,718,1.1
595,Movie 595,Sci-Fi,Director 363,1985,153,1.1,386,1.9
596,Movie 596,Horror,Director 123,1982,103,3.4,521,4.6
597,Movie 597,Comedy,Director 188,1992,92,3.7,253,3.6
598,Movie 598,Horror,Director 230,1982,125,3.4,620,1.9
599,Movie 599,Thriller,Director 168,2005,132,1.3,901,1.9
600,Movie 600,Comedy,Director 420,2003,177,1.3,98,4.5
601,Movie 601,Comedy,Director 114,1985,108,1.8,787,4.6
602,Movie 602,Drama,Director 252,2022,115,2.2,71,2.0
603,Movie 603,Comedy,Director 107,2021,150,4.1,551,2.7
604,Movie 604,Action,Director 37,1991,173,1.6,810,4.3
605,Movie 605,Sci-Fi,Director 335,2015,96,1.2,913,4.1
606,Movie 606,Sci-Fi,Director 92,1981,127,2.6,447,4.3
607,Movie 607,Horror,Director 18,1990,156,2.7,90,3.1
608,Movie 608,Thriller,Director 354,2018,103,2.8,430,4.6
609,Movie 609,Comedy,Director 63,2013,133,4.3,219,2.3
610,Movie 610,Action,Director 150,2005,174,1.4,107,1.6
611,Movie 611,Horror,Director 139,1997,170,3.8,476,3.8
612,Movie 612,Drama,Director 186,2000,164,2.4,916,3.2
613,Movie 613,Horror,Director 185,2015,80,2.2,454,4.4
614,Movie 614,Horror,Director 205,2019,158,4.7,904,1.3
615,Movie 615,Comedy,Director 260,2023,146,2.0,608,4.4
616,Movie 616,Drama,Director 214,2001,85,3.6,915,2.2
617,Movie 617,Horror,Director 256,2009,157,2.1,544,3.6
618,Movie 618,Action,Director 135,2022,134,3.0,126,1.2
619,Movie 619,Action,Director 61,2009,117,4.1,147,3.4
620,Movie 620,Sci-Fi,Director 363,1987,112,4.5,280,3.9
621,Movie 621,Drama,Director 310,2013,87,4.4,24,2.5
622,Movie 622,Drama,Director 88,1988,169,3.3,952,1.9
623,Movie 623,Sci-Fi,Director 324,1999,158,2.0,721,3.2
624,Movie 624,Horror,Director 476,2019,157,3.6,120,4.3
625,Movie 625,Drama,Director 207,2004,99,3.8,786,2.3
626,Movie 626,Action,Director 129,1998,134,1.0,652,2.0
627,Movie 627,Action,Director 311,1984,127,2.8,297,2.1
628,Movie 628,Comedy,Director 3,1990,162,4.4,855,4.8
629,Movie 629,Drama,Director 462,1994,135,3.0,944,2.4
630,Movie 630,Horror,Director 422,1987,176,2.2,82,1.0
631,Movie 631,Sci-Fi,Director 242,1998,179,4.5,448,4.1
632,Movie 632,Sci-Fi,Director 121,2002,167,1.6,912,3.8
633,Movie 633,Horror,Director 385,2006,89,1.8,720,1.5
634,Movie 634,Thriller,Director 102,2019,131,3.7,996,4.9
635,Movie 635,Romance,Director 38,2011,129,2.4,919,3.4
636,Movie 636,Comedy,Director 341,2005,113,3.9,470,3.0
637,Movie 637,Sci-Fi,Director 496,2006,115,1.6,423,2.5
638,Movie 638,Drama,Director 413,1998,140,2.0,545,4.6
639,Movie 639,Comedy,Director 133,2021,179,1.6,24,2.0
640,Movie 640,Drama,Director 497,2008,95,4.8,61,2.1
641,Movie 641,Thriller,Director 202,2018,158,2.6,823,1.5
642,Movie 642,Action,Director 348,2020,97,2.3,701,4.0
643,Movie 643,Comedy,Director 21,2012,150,1.1,84,3.4
644,Movie 644,Sci-Fi,Director 242,1998,126,1.6,225,3.4
645,Movie 645,Comedy,Director 455,2016,165,2.7,991,1.9
646,Movie 646,Comedy,Director 451,1998,111,1.3,680,3.6
647,Movie 647,Comedy,Director 109,2012,122,3.0,186,4.1
648,Movie 648,Romance,Director 303,1995,162,2.8,375,2.4
649,Movie 649,Comedy,Director 84,2002,119,4.1,72,4.2
650,Movie 650,Drama,Director 83,1986,144,3.6,74,2.4
651,Movie 651,Action,Director 291,2005,114,2.8,897,4.0
652,Movie 652,Thriller,Director 452,2011,148,1.9,341,1.1
653,Movie 653,Horror,Director 69,1991,129,3.9,153,3.2
654,Movie 654,Comedy,Director 129,1987,91,3.8,96,4.9
655,Movie 655,Sci-Fi,Director 196,1984,155,1.6,565,4.9
656,Movie 656,Comedy,Director 140,2021,164,4.7,445,2.1
657,Movie 657,Sci-Fi,Director 444,2007,137,1.3,686,2.8
658,Movie 658,Drama,Director 283,1984,162,1.2,110,1.3
659,Movie 659,Sci-Fi,Director 312,2005,142,1.7,458,4.5
660,Movie 660,Horror,Director 234,1984,152,4.6,828,3.3
661,Movie 661,Action,Director 23,2001,128,3.1,51,2.5
662,Movie 662,Sci-Fi,Director 153,1994,115,4.2,377,1.5
663,Movie 663,Sci-Fi,Director 277,1992,133,1.9,765,4.8
664,Movie 664,Action,Director 61,2007,126,3.0,73,3.1
665,Movie 665,Horror,Director 319,2012,111,2.4,212,2.1
666,Movie 666,Comedy,Director 378,2022,178,4.3,432,2.4
667,Movie 667,Sci-Fi,Director 52,2002,174,1.1,724,2.1
668,Movie 668,Action,Director 344,2012,132,2.0,763,3.4
669,Movie 669,Drama,Director 153,2022,111,1.6,168,4.7
670,Movie 670,Action,Director 237,1997,141,4.4,775,4.4
671,Movie 671,Drama,Director 311,2009,116,2.9,331,2.8
672,Movie 672,Horror,Director 302,2005,175,2.6,981,4.3
673,Movie 673,Comedy,Director 32,1995,117,2.8,742,2.7
674,Movie 674,Action,Director 55,1992,109,4.9,751,2.0
675,Movie 675,Thriller,Director 352,2018,137,4.4,787,4.9
676,Movie 676,Thriller,Director 389,2012,111,3.8,494,2.2
677,Movie 677,Romance,Director 36,2005,145,2.2,143,2.3
678,Movie 678,Sci-Fi,Director 110,1980,130,1.7,582,5.0
679,Movie 679,Horror,Director 490,2017,90,4.7,445,1.5
680,Movie 680,Action,Director 177,1981,138,2.7,824,4.0
681,Movie 681,Thriller,Director 362,1985,99,2.1,394,4.7
682,Movie 682,Sci-Fi,Director 314,2017,116,2.9,512,3.0
683,Movie 683,Thriller,Director 295,2021,152,4.7,686,1.0
684,Movie 684,Action,Director 336,2003,128,2.5,848,2.5
685,Movie 685,Drama,Director 97,1997,98,3.3,621,1.4
686,Movie 686,Action,Director 369,2006,134,4.2,715,2.7
687,Movie 687,Romance,Director 213,2020,119,2.7,697,4.2
688,Movie 688,Action,Director 317,1987,86,1.9,803,2.8
689,Movie 689,Action,Director 137,2007,84,5.0,328,2.7
690,Movie 690,Romance,Director 6,1989,121,4.8,604,3.2
691,Movie 691,Horror,Director 499,1996,167,4.4,259,3.3
692,Movie 692,Action,Director 109,2008,127,3.8,834,4.4
693,Movie 693,Romance,Director 35,1985,86,2.2,437,2.2
694,Movie 694,Sci-Fi,Director 39,1993,90,4.7,718,4.3
695,Movie 695,Drama,Director 150,2001,152,2.1,564,3.3
696,Movie 696,Drama,Director 425,1985,128,4.2,349,2.2
697,Movie 697,Action,Director 118,2005,109,4.7,693,2.2
698,Movie 698,Horror,Director 261,2018,120,3.4,950,2.4
699,Movie 699,Horror,Director 426,1991,82,4.2,815,3.5
700,Movie 700,Sci-Fi,Director 87,2014,165,4.2,515,1.9
701,Movie 701,Action,Director 465,1993,119,1.8,449,4.7
702,Movie 702,Drama,Director 76,2001,130,3.7,399,3.3
703,Movie 703,Horror,Director 471,2002,163,1.4,596,4.7
704,Movie 704,Action,Director 464,1986,111,3.0,214,1.2
705,Movie 705,Thriller,Director 451,2019,127,1.6,546,2.4
706,Movie 706,Horror,Director 414,2004,150,2.7,562,1.1
707,Movie 707,Romance,Director 313,1992,150,4.3,289,2.1
708,Movie 708,Thriller,Director 383,2000,99,4.9,841,4.4
709,Movie 709,Horror,Director 214,2020,168,2.3,259,1.1
710,Movie 710,Drama,Director 457,1989,114,3.1,258,2.7
711,Movie 711,Comedy,Director 285,1988,103,3.0,388,1.5
712,Movie 712,Thriller,Director 239,1994,119,4.8,784,2.7
713,Movie 713,Sci-Fi,Director 165,1981,156,2.9,694,4.4
714,Movie 714,Sci-Fi,Director 87,2004,131,3.8,545,3.5
715,Movie 715,Drama,Director 141,1992,118,4.7,265,3.9
716,Movie 716,Horror,Director 160,2013,147,2.5,313,2.4
717,Movie 717,Action,Director 46,2013,140,4.6,40,4.8
718,Movie 718,Horror,Director 372,2014,155,4.7,998,3.8
719,Movie 719,Drama,Director 495,2017,160,4.7,820,2.7
720,Movie 720,Sci-Fi,Director 112,1982,144,2.1,210,2.7
721,Movie 721,Horror,Director 407,2021,141,2.6,272,4.7
722,Movie 722,Sci-Fi,Director 45,1985,160,4.5,136,3.3
723,Movie 723,Thriller,Director 401,1998,81,2.4,599,3.8
724,Movie 724,Action,Director 247,1982,85,3.4,60,2.7
725,Movie 725,Thriller,Director 104,1997,154,1.5,510,1.9
726,Movie 726,Sci-Fi,Director 85,2018,122,1.2,676,3.9
727,Movie 727,Sci-Fi,Director 450,1988,161,2.6,515,3.4
728,Movie 728,Comedy,Director 485,1991,119,3.3,15,3.0
729,Movie 729,Comedy,Director 134,1984,168,2.6,614,3.5
730,Movie 730,Thriller,Director 108,1982,118,3.3,255,1.8
731,Movie 731,Romance,Director 18,1990,107,3.1,737,4.2
732,Movie 732,Thriller,Director 94,2009,159,3.7,722,4.8
733,Movie 733,Comedy,Director 150,1983,142,3.6,535,4.6
734,Movie 734,Sci-Fi,Director 246,1984,143,2.7,235,2.3
735,Movie 735,Drama,Director 289,1980,91,2.7,131,2.6
736,Movie 736,Thriller,Director 414,2006,120,1.6,670,4.2
737,Movie 737,Sci-Fi,Director 209,2007,108,3.1,685,3.4
738,Movie 738,Drama,Director 126,2008,102,3.3,17,3.2
739,Movie 739,Drama,Director 235,1997,164,2.9,882,4.7
740,Movie 740,Comedy,Director 416,1991,159,2.3,954,3.1
741,Movie 741,Thriller,Director 426,1992,130,3.9,826,3.1
742,Movie 742,Horror,Director 499,2020,124,1.3,992,1.2
743,Movie 743,Action,Director 462,1981,169,4.7,878,1.3
744,Movie 744,Comedy,Director 122,2016,101,1.1,185,1.0
745,Movie 745,Comedy,Director 138,2024,89,4.8,391,4.7
746,Movie 746,Horror,Director 495,1995,86,2.8,423,2.6
747,Movie 747,Action,Director 115,2003,152,2.7,846,2.9
748,Movie 748,Sci-Fi,Director 420,2014,168,2.0,442,4.4
749,Movie 749,Romance,Director 162,2001,94,1.0,696,3.4
750,Movie 750,Thriller,Director 201,2015,156,2.1,655,3.4
751,Movie 751,Romance,Director 234,1990,125,1.4,556,2.2
752,Movie 752,Sci-Fi,Director 28,2008,169,3.6,12,4.3
753,Movie 753,Comedy,Director 11,2014,164,2.3,520,1.7
754,Movie 754,Action,Director 206,1994,166,4.1,80,1.2
755,Movie 755,Comedy,Director 167,2010,140,1.8,809,1.8
756,Movie 756,Drama,Director 247,2021,171,4.6,674,2.1
757,Movie 757,Comedy,Director 47,2020,140,3.1,302,2.1
758,Movie 758,Comedy,Director 246,2022,130,1.5,216,3.7
759,Movie 759,Sci-Fi,Director 127,1995,117,2.6,248,1.9
760,Movie 760,Sci-Fi,Director 147,1989,91,1.8,541,3.7
761,Movie 761,Sci-Fi,Director 118,2011,167,1.8,272,1.4
762,Movie 762,Romance,Director 399,1981,156,3.0,133,1.6
763,Movie 763,Drama,Director 382,2003,145,3.7,5,3.0
764,Movie 764,Sci-Fi,Director 412,2002,133,4.6,756,4.7
765,Movie 765,Action,Director 152,1981,118,3.0,542,4.4
766,Movie 766,Romance,Director 72,2017,155,4.9,629,4.9
767,Movie 767,Horror,Director 363,2010,118,4.8,690,3.6
768,Movie 768,Action,Director 137,2019,157,4.5,773,3.7
769,Movie 769,Thriller,Director 175,2005,109,3.0,747,3.5
770,Movie 770,Thriller,Director 289,2008,127,1.6,141,3.5
771,Movie 771,Action,Director 446,1982,162,1.9,483,1.6
772,Movie 772,Sci-Fi,Director 481,1993,110,3.6,305,3.2
773,Movie 773,Horror,Director 19,2004,104,2.7,345,2.5
774,Movie 774,Horror,Director 195,1980,147,1.6,562,2.8
775,Movie 775,Romance,Director 330,1982,130,2.9,270,3.1
776,Movie 776,Horror,Director 424,2005,92,1.1,108,1.5
777,Movie 777,Thriller,Director 175,1997,179,3.9,558,2.4
778,Movie 778,Drama,Director 490,1988,142,1.3,474,1.3
779,Movie 779,Sci-Fi,Director 449,2017,121,3.5,82,4.9
780,Movie 780,Horror,Director 413,2002,133,4.2,638,1.5
781,Movie 781,Romance,Director 434,2000,146,1.5,84,2.0
782,Movie 782,Thriller,Director 354,1980,159,3.1,290,4.6
783,Movie 783,Drama,Director 499,2000,169,4.1,71,2.9
784,Movie 784,Comedy,Director 141,2006,135,2.0,175,1.5
785,Movie 785,Comedy,Director 246,2021,98,1.7,828,2.5
786,Movie 786,Drama,Director 385,1985,125,2.3,842,1.5
787,Movie 787,Thriller,Director 418,2023,94,3.2,463,1.8
788,Movie 788,Romance,Director 93,2015,111,3.3,849,1.2
789,Movie 789,Drama,Director 432,2007,128,1.5,395,2.8
790,Movie 790,Sci-Fi,Director 239,2024,100,2.8,866,4.2
791,Movie 791,Sci-Fi,Director 205,1996,144,2.1,91,3.3
792,Movie 792,Comedy,Director 48,2019,149,4.4,469,3.4
793,Movie 793,Horror,Director 433,1982,106,2.3,863,1.8
794,Movie 794,Romance,Director 245,1991,102,4.4,434,2.4
795,Movie 795,Comedy,Director 320,2018,126,2.7,249,4.4
796,Movie 796,Horror,Director 317,1991,174,3.9,644,1.4
797,Movie 797,Horror,Director 413,1981,91,3.0,681,4.4
798,Movie 798,Sci-Fi,Director 295,2001,164,3.5,955,2.9
799,Movie 799,Thriller,Director 128,2002,145,2.6,572,4.3
800,Movie 800,Action,Director 344,2009,84,4.1,881,2.3
801,Movie 801,Thriller,Director 282,1984,88,2.7,849,2.4
802,Movie 802,Action,Director 17,1988,99,2.8,241,4.0
803,Movie 803,Drama,Director 71,2000,161,3.1,702,4.1
804,Movie 804,Sci-Fi,Director 269,1990,142,4.3,496,1.9
805,Movie 805,Horror,Director 325,1984,165,3.6,340,4.9
806,Movie 806,Romance,Director 282,2014,151,2.4,793,1.3
807,Movie 807,Action,Director 305,2006,177,3.7,744,1.3
808,Movie 808,Thriller,Director 451,1981,152,3.6,471,3.4
809,Movie 809,Horror,Director 7,2003,150,4.7,463,3.9
810,Movie 810,Action,Director 314,2010,109,4.4,801,4.8
811,Movie 811,Action,Director 305,2012,161,3.6,275,2.6
812,Movie 812,Action,Director 103,2018,170,2.4,825,1.1
813,Movie 813,Romance,Director 309,2009,95,4.1,15,3.4
814,Movie 814,Sci-Fi,Director 193,2016,164,3.3,41,2.2
815,Movie 815,Romance,Director 241,2007,84,4.9,965,2.7
816,Movie 816,Comedy,Director 62,2010,108,2.0,208,3.0
817,Movie 817,Horror,Director 17,1990,126,1.3,60,1.3
818,Movie 818,Sci-Fi,Director 171,2002,101,1.3,365,2.9
819,Movie 819,Sci-Fi,Director 25,1981,157,3.6,240,2.7
820,Movie 820,Sci-Fi,Director 251,2019,136,4.8,608,3.9
821,Movie 821,Thriller,Director 253,2020,162,1.0,790,3.6
822,Movie 822,Sci-Fi,Director 387,2006,114,3.9,939,1.7
823,Movie 823,Romance,Director 207,2014,167,3.6,160,1.8
824,Movie 824,Sci-Fi,Director 29,1981,139,3.9,397,2.0
825,Movie 825,Drama,Director 117,2018,149,2.4,934,1.7
